#subID	 x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG
#subID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags
3924961 58904.597656 8129.884277 73935.296875 67.515816 67.513481 -46.997128 10.299867 1.000000e+37
3924962 59232.984375 8539.246094 73149.562500 223.074097 213.924530 78.214684 10.512094 1.000000e+37
3924968 58744.683594 8159.999023 72751.164062 110.051552 101.283737 97.609993 8.325306 1.000000e+37
3924969 58000.335938 8352.523438 72789.687500 77.438187 71.225708 17.196018 10.029970 1.000000e+37
3924971 58058.203125 7623.282715 73440.218750 50.718529 175.139557 -2.149883 8.179274 1.000000e+37
3924985 58479.640625 7212.951172 73060.007812 5.055791 205.979050 27.664555 10.324250 1.000000e+37
3924986 59725.656250 7687.494629 73182.335938 -17.545979 281.024567 72.120148 6.997808 1.000000e+37
3924987 59955.113281 7351.496094 73187.382812 -22.084339 242.040482 43.061256 7.807951 1.000000e+37
3925001 60798.039062 7294.985352 74175.703125 -9.821610 215.532806 -20.953270 11.958735 1.000000e+37
3925003 58834.820312 7652.531738 73143.375000 36.050976 246.319427 -24.269257 9.091098 1.000000e+37
3925004 61131.402344 8218.079102 74048.679688 -94.642159 174.675949 -14.331820 10.283347 1.000000e+37
3925005 59822.429688 8939.293945 73344.257812 -228.771347 -1.186120 36.694942 12.552581 1.000000e+37
3925040 60856.324219 8949.787109 73922.539062 -53.705967 47.289558 95.967155 12.827773 1.000000e+37
3925046 61686.515625 9151.670898 73603.726562 -95.358330 119.185028 57.948189 9.732649 1.000000e+37
3925058 60341.425781 8884.903320 72566.875000 -36.955620 37.716270 183.325912 9.146546 1.000000e+37
3984059 58126.585938 8456.117188 74482.281250 30.869633 127.349716 -37.173088 9.391742 1.000000e+37
3984074 59386.062500 9153.884766 220.967896 10.104647 108.343727 -41.786922 10.576893 1.000000e+37
3999445 59779.382812 9792.601562 74684.359375 50.611809 -13.154079 36.594643 9.248955 1.000000e+37
3999446 60702.675781 8725.585938 73599.429688 -165.229156 48.361179 41.101906 10.909409 1.000000e+37
3999452 58412.582031 8273.495117 73485.820312 74.916542 -35.209995 48.147491 6.997207 1.000000e+37
3999469 60015.031250 8692.215820 73064.054688 -87.413033 -61.999695 249.873657 9.035359 1.000000e+37
3999470 60891.804688 9229.318359 74582.117188 32.676331 37.077217 -14.047739 9.615139 1.000000e+37
3999483 58617.574219 8161.328613 71839.093750 21.210136 93.237274 82.500130 8.459133 1.000000e+37
3999484 59833.140625 6988.678711 72765.945312 -11.550227 196.337646 43.799660 9.933820 1.000000e+37
3999487 60184.859375 7396.084473 73203.554688 -41.152199 233.243454 49.484024 9.037827 1.000000e+37
3999500 60890.496094 8217.196289 73766.265625 -87.353279 194.487778 -40.405140 8.358692 1.000000e+37
3999502 60145.867188 7817.700195 73333.039062 -77.932320 286.009796 28.558622 8.279487 1.000000e+37
3999536 61528.820312 7993.604004 73104.726562 -74.062172 185.871017 32.072498 12.322750 1.000000e+37
3999537 61699.789062 8417.420898 73634.328125 -102.956146 159.359863 1.198820 8.941758 1.000000e+37
3999542 61441.875000 8557.944336 74069.796875 -92.599579 143.199356 -19.626856 8.557678 1.000000e+37
4061570 60689.441406 8170.256836 74792.343750 -1.032007 184.279694 -63.864719 6.945347 1.000000e+37
4061571 60114.492188 8569.769531 73889.085938 -31.972980 172.228622 -168.799744 8.982480 1.000000e+37
4061572 59973.425781 8030.718750 74718.156250 10.715824 177.850204 -74.426414 10.107470 1.000000e+37
4061579 58632.113281 8110.912109 74210.125000 20.920092 200.670105 -57.424995 10.128974 1.000000e+37
4061606 58606.492188 8470.942383 74798.187500 -6.732958 123.310127 -71.662331 9.266953 1.000000e+37
4061607 59755.214844 8982.674805 74598.968750 40.476715 95.915359 -91.479858 10.389795 1.000000e+37
4061608 58524.921875 8816.765625 74546.085938 7.965687 88.981880 -31.566164 9.001985 1.000000e+37
4077414 60363.105469 9642.719727 71713.171875 19.228516 5.051033 62.306957 7.587806 1.000000e+37
4077418 59014.855469 8694.174805 71787.789062 23.558107 -17.566996 70.061668 9.015902 1.000000e+37
4077432 58106.906250 8522.964844 74033.820312 83.938667 30.365215 24.105198 8.305570 1.000000e+37
4077434 59939.796875 8133.253418 73302.578125 -98.238380 382.922180 -46.323887 7.246434 1.000000e+37
4077436 61013.523438 9109.176758 74242.625000 27.793924 15.875544 -49.362644 8.622339 1.000000e+37
4077439 59705.242188 8104.511719 71404.968750 -31.559244 121.280022 83.862671 9.400570 1.000000e+37
4077442 58423.027344 8071.381836 72433.500000 73.535683 108.113220 57.586514 10.696681 1.000000e+37
4077466 60327.066406 7348.951660 72879.671875 -33.268547 210.602432 57.506363 7.301641 1.000000e+37
4077467 60281.457031 7722.067383 72978.625000 -52.444908 235.750122 81.851570 7.348576 1.000000e+37
4077479 58941.750000 8420.533203 72914.257812 91.607239 267.301636 8.647805 10.737504 1.000000e+37
4077480 61007.039062 8067.395020 73878.343750 -75.960571 190.136902 -22.942940 7.801755 1.000000e+37
4077481 61446.871094 7954.049805 73416.171875 -78.342529 189.891220 17.195721 9.126965 1.000000e+37
4077483 60632.070312 6806.863770 72897.125000 -39.263023 181.355804 21.775478 7.079045 1.000000e+37
4077522 61061.835938 9175.767578 73603.625000 -152.919037 130.059875 68.987564 7.254637 1.000000e+37
4077532 60891.882812 8660.199219 73433.476562 -164.449448 166.060623 -3.082437 9.141625 1.000000e+37
4077535 61787.457031 9119.683594 73558.242188 -90.026756 121.183556 54.264072 8.418619 1.000000e+37
4077544 60217.074219 8988.900391 71665.437500 -38.617939 82.216423 106.262314 9.078771 1.000000e+37
4142436 60604.859375 8954.817383 74807.242188 -19.401741 150.144028 -74.729309 9.150700 1.000000e+37
4142442 60509.636719 8592.772461 73445.531250 -73.266006 29.463398 66.893303 7.842306 1.000000e+37
4142443 60451.621094 8509.366211 74410.875000 -21.677387 157.841644 -104.337685 8.102383 1.000000e+37
4142444 60329.437500 8537.982422 74148.367188 -44.721882 169.035675 -149.429459 9.064841 1.000000e+37
4142491 58720.167969 8517.024414 74396.132812 6.253277 150.998123 -65.844284 9.724353 1.000000e+37
4142534 60601.535156 9321.854492 74952.406250 9.746868 150.478867 -69.303680 9.051763 1.000000e+37
4159207 60201.871094 8328.828125 73805.085938 40.294914 -19.211758 -146.454575 7.873260 1.000000e+37
4159208 61184.117188 8912.421875 74076.046875 -89.251526 18.230646 -26.960283 7.534114 1.000000e+37
4159224 60644.035156 9685.912109 72270.953125 27.518709 -6.683575 70.902573 8.832881 1.000000e+37
4159248 59323.308594 7769.550781 73123.406250 182.860229 105.867073 84.115242 8.841800 1.000000e+37
4159249 59369.472656 8659.021484 71764.687500 22.074579 -2.204527 84.941177 8.590376 1.000000e+37
4159251 60170.906250 8889.443359 73524.664062 -150.390640 12.517615 -42.941719 7.054444 1.000000e+37
4159252 59243.113281 8083.829590 72173.640625 -15.134691 156.824615 116.685814 9.239477 1.000000e+37
4159253 60403.632812 8294.361328 73391.250000 -159.783417 277.440918 19.078342 6.844298 1.000000e+37
4159254 58985.175781 8258.527344 73105.468750 170.501724 85.511688 128.374435 8.951972 1.000000e+37
4159258 58066.328125 8418.874023 74006.195312 64.888763 135.090973 -30.754475 9.074591 1.000000e+37
4159274 58230.660156 7387.433594 72822.562500 33.707184 184.306824 46.973732 9.553254 1.000000e+37
4159278 58459.941406 8226.893555 72011.085938 -25.899942 125.940956 84.537354 9.715540 1.000000e+37
4159279 58378.175781 8203.981445 71920.281250 -27.152445 116.374939 83.569977 7.307499 1.000000e+37
4159281 60329.179688 6738.888184 72724.062500 -17.234001 177.234039 34.770523 8.714902 1.000000e+37
4159290 60223.429688 8762.594727 72801.968750 -14.306209 24.030085 30.726606 11.131044 1.000000e+37
4159292 60852.410156 7480.988281 73623.382812 -54.973232 204.968399 13.824127 6.502865 1.000000e+37
4159309 60632.484375 8260.558594 73082.445312 -121.855278 210.868011 110.768188 8.334169 1.000000e+37
4159343 60925.589844 8984.803711 74129.640625 4.320210 -26.072142 -3.746458 6.302435 1.000000e+37
4159345 61515.093750 8913.171875 73166.648438 -81.341896 106.108681 101.618706 7.800850 1.000000e+37
4159348 61367.125000 9605.480469 74155.210938 -49.514336 54.427597 52.608822 9.160213 1.000000e+37
4159367 60189.367188 8740.000977 71363.179688 11.135079 69.979980 93.285362 8.363765 1.000000e+37
4159368 60180.585938 8862.639648 71924.750000 -58.371502 100.745308 127.123077 5.999866 1.000000e+37
4226765 60711.468750 8290.443359 74751.093750 -8.277563 165.284027 -87.495094 8.227895 1.000000e+37
4226766 59511.972656 8030.081543 73382.429688 139.305740 136.858093 95.299576 10.209301 1.000000e+37
4226814 59119.703125 8619.446289 73540.562500 119.963837 49.334743 -92.093147 7.747848 1.000000e+37
4244212 58023.097656 8238.310547 73113.953125 54.668522 -17.206259 47.678707 8.433405 1.000000e+37
4244213 58050.675781 8908.452148 73424.867188 33.714413 -32.981091 48.377598 9.040411 1.000000e+37
4244238 58913.125000 7885.002441 73110.476562 137.599503 101.402916 113.939766 8.700861 1.000000e+37
4244239 60067.906250 8703.833008 73097.679688 -206.378708 43.979599 261.347260 8.113121 1.000000e+37
4244240 60343.789062 8689.030273 73453.210938 -240.806229 209.837891 95.547852 7.353216 1.000000e+37
4244243 58602.441406 8512.629883 73627.554688 85.779411 143.291504 -30.912098 10.535742 1.000000e+37
4244247 58123.074219 7428.540039 73249.289062 23.133661 187.589676 -13.995418 9.946852 1.000000e+37
4244268 60212.492188 8680.519531 72875.179688 -25.899345 -29.433102 39.648468 9.262701 1.000000e+37
4244278 60253.621094 6547.275879 73093.937500 -25.651888 185.274612 -0.684256 11.930780 1.000000e+37
4244279 61365.714844 7866.648926 74287.070312 -43.401859 177.538315 -1.315871 11.375363 1.000000e+37
4244280 61160.738281 7461.331055 73903.992188 -42.433743 194.573044 12.158353 8.724363 1.000000e+37
4244335 59911.101562 8474.377930 72216.093750 -53.374687 121.172844 152.378036 7.846002 1.000000e+37
4314590 60105.730469 8565.638672 73914.257812 0.120884 120.203583 -95.550529 10.754877 1.000000e+37
4314643 59170.667969 8270.305664 73553.398438 165.485245 158.727875 178.030716 10.221384 1.000000e+37
4314644 60622.304688 9568.904297 74866.875000 33.494331 81.457642 -23.065174 8.152980 1.000000e+37
4332982 61397.628906 9009.790039 74013.718750 -54.490757 -1.960915 58.274670 7.987552 1.000000e+37
4332983 59933.097656 9028.087891 71927.882812 21.972013 -18.759460 85.394936 6.839804 1.000000e+37
4333018 58619.761719 7805.446289 72123.421875 -3.458778 72.497208 102.466591 11.552189 1.000000e+37
4333019 60674.636719 8329.693359 73673.859375 -130.621353 232.102539 -24.184185 5.803427 1.000000e+37
4333020 60496.031250 8452.884766 73608.257812 -99.665573 123.817078 6.797083 10.259287 1.000000e+37
4333021 59318.488281 8921.922852 23.167160 26.885532 19.452971 -9.841809 8.660459 1.000000e+37
4333022 61296.757812 9055.135742 73782.734375 -21.652782 -64.841751 25.382887 8.076628 1.000000e+37
4333023 59020.777344 8516.883789 73607.437500 95.681862 135.323807 -102.001488 7.537733 1.000000e+37
4333024 59301.421875 8147.265137 71468.929688 -23.836184 106.114098 82.707481 9.038486 1.000000e+37
4333026 58656.765625 8020.223145 72531.140625 5.237568 122.544792 129.109558 10.007653 1.000000e+37
4333027 59093.378906 8271.648438 73051.828125 204.318130 173.613602 8.019336 6.525758 1.000000e+37
4333034 57855.539062 8063.533691 73522.335938 57.733761 134.389664 9.433369 7.986672 1.000000e+37
4333035 58704.925781 8472.037109 73558.523438 93.248398 30.680241 -7.293124 8.965149 1.000000e+37
4333036 59134.820312 8311.286133 73084.007812 203.701981 180.204498 -31.168810 9.993473 1.000000e+37
4333037 58574.308594 8488.985352 73839.000000 58.697281 127.122742 -58.764404 6.887182 1.000000e+37
4333075 61681.312500 7771.863770 73366.617188 -68.891518 175.508575 17.554533 9.061078 1.000000e+37
4333114 61150.226562 9175.798828 73454.828125 -136.027557 95.345047 55.096142 9.408868 1.000000e+37
4333124 61841.136719 8584.232422 72884.062500 -53.532688 119.178276 85.715218 11.071836 1.000000e+37
4333142 60339.503906 8849.523438 72325.773438 -63.857491 10.571077 151.102280 10.144435 1.000000e+37
4333149 60119.300781 8897.859375 71712.320312 -59.656902 66.795052 115.651123 9.796609 1.000000e+37
4333152 59943.328125 8811.378906 72548.625000 -77.791306 29.111288 202.160248 10.309116 1.000000e+37
4333306 60563.570312 8745.703125 71500.203125 -15.475559 56.325588 89.397896 10.162534 1.000000e+37
